msg,cat,idx
9 9 9 4 4 4 4 6 0,0 1 1 0 1,32298
9 9 9 4 4 4 4 6 0,0 1 1 0 1,219894
9 9 9 4 4 4 4 6 0,0 1 1 0 1,71664
9 9 9 9 9 9 4 2 0,0 1 1 0 1,16260
9 9 9 9 9 9 9 1 0,0 1 1 0 1,72150
9 9 9 9 9 9 9 1 0,0 1 1 0 1,127068
9 9 9 9 9 9 9 1 0,0 1 1 0 1,182715
9 9 9 9 9 9 9 1 0,0 1 1 0 1,68019
9 9 9 9 4 4 4 4 0,0 1 1 0 1,51009
9 9 9 4 4 4 4 6 0,0 1 1 0 1,137760
9 9 9 4 4 4 4 6 0,0 1 1 0 1,99852
9 9 9 9 9 9 9 1 0,0 1 1 0 1,145050
9 9 9 9 4 4 4 4 0,0 1 1 0 1,137517
9 9 9 9 9 9 9 1 0,0 1 1 0 1,61458
9 9 9 4 4 4 4 6 0,0 1 1 0 1,32298
9 9 9 9 9 9 9 1 0,0 1 1 0 1,156957
9 9 9 9 9 9 9 1 0,0 1 1 0 1,158901
9 9 9 9 9 9 9 1 0,0 1 1 0 1,68262
9 9 9 9 4 4 4 4 0,0 1 1 0 1,138732
9 9 9 9 9 9 9 1 0,0 1 1 0 1,27681
9 9 9 9 9 9 9 1 0,0 1 1 0 1,204342
9 9 9 9 9 9 9 1 0,0 1 1 0 1,117348
9 9 9 4 4 4 4 6 0,0 1 1 0 1,88431
9 9 9 9 9 9 4 2 0,0 1 1 0 1,69234
9 9 9 9 9 9 9 1 0,0 1 1 0 1,232530
9 9 9 9 9 9 9 1 0,0 1 1 0 1,219408
9 9 9 4 4 4 4 6 0,0 1 1 0 1,176640
9 9 9 9 9 9 9 1 0,0 1 1 0 1,200940
9 9 9 4 4 4 4 6 0,0 1 1 0 1,204585
9 9 9 9 9 9 9 1 0,0 1 1 0 1,189033
9 9 9 9 9 9 9 1 0,0 1 1 0 1,42018
9 9 9 9 9 9 9 1 0,0 1 1 0 1,23064
9 9 9 9 9 9 9 1 0,0 1 1 0 1,229614
9 9 9 9 9 9 9 1 0,0 1 1 0 1,236175
9 9 9 9 9 9 9 1 0,0 1 1 0 1,96936
9 9 9 9 9 9 9 1 0,0 1 1 0 1,108357
9 9 9 9 4 4 4 4 0,0 1 1 0 1,35214
9 9 4 4 4 4 4 6 0,0 1 1 0 1,150153
9 9 9 4 4 4 4 6 0,0 1 1 0 1,173481
9 9 9 9 4 4 4 4 0,0 1 1 0 1,207501
9 9 9 9 4 4 4 4 0,0 1 1 0 1,233988
9 9 9 4 4 4 4 6 0,0 1 1 0 1,197295
9 9 9 9 9 9 9 1 0,0 1 1 0 1,75795
9 9 9 9 9 9 9 1 0,0 1 1 0 1,108357
9 9 9 4 4 4 4 6 0,0 1 1 0 1,25980
9 9 9 9 9 9 9 1 0,0 1 1 0 1,117834
9 9 9 4 4 4 4 6 0,0 1 1 0 1,204585
9 9 9 9 9 9 9 1 0,0 1 1 0 1,3867
9 9 9 9 4 4 4 4 0,0 1 1 0 1,123423
9 9 4 4 4 4 4 6 0,0 1 1 0 1,135330
9 9 9 9 9 9 9 1 0,0 1 1 0 1,87216
9 9 9 4 4 4 4 6 0,0 1 1 0 1,13344
9 9 9 4 4 4 4 6 0,0 1 1 0 1,171780
9 9 9 4 4 4 4 6 0,0 1 1 0 1,227184
9 9 9 9 9 9 9 1 0,0 1 1 0 1,86487
9 9 9 9 9 9 9 1 0,0 1 1 0 1,170565
9 9 9 9 9 9 4 2 0,0 1 1 0 1,118563
9 9 9 9 4 4 4 4 0,0 1 1 0 1,130227
9 9 4 4 4 4 4 0,0 1 1 0 1,84057
9 9 9 9 9 9 9 1 0,0 1 1 0 1,19419
9 9 9 9 4 4 4 4 0,0 1 1 0 1,9213
9 9 9 9 9 9 9 1 0,0 1 1 0 1,152583
9 9 9 9 9 9 9 1 0,0 1 1 0 1,184902
9 9 4 4 4 4 4 0,0 1 1 0 1,212361
9 9 9 4 4 4 4 6 0,0 1 1 0 1,217464
9 9 9 9 9 9 9 1 0,0 1 1 0 1,52224
9 9 9 9 4 4 4 4 0,0 1 1 0 1,193164
9 9 9 9 9 9 9 1 0,0 1 1 0 1,177855
9 9 9 9 9 9 9 1 0,0 1 1 0 1,95964
9 9 9 9 9 9 9 1 0,0 1 1 0 1,96936
9 9 4 4 4 4 4 6 0,0 1 1 0 1,36672
9 9 9 4 4 4 4 6 0,0 1 1 0 1,35700
9 9 9 9 9 9 9 1 0,0 1 1 0 1,12615
9 9 9 9 9 9 9 1 0,0 1 1 0 1,80898
9 9 9 4 4 4 4 6 0,0 1 1 0 1,94749
9 9 9 4 4 4 4 6 0,0 1 1 0 1,181986
9 9 9 9 9 9 9 1 0,0 1 1 0 1,60729
9 9 9 9 9 9 9 1 0,0 1 1 0 1,93777
9 9 9 9 9 9 9 1 0,0 1 1 0 1,40074
9 9 9 4 4 4 4 6 0,0 1 1 0 1,130470
9 9 9 9 9 9 9 1 0,0 1 1 0 1,1923
9 9 4 4 4 4 4 6 0,0 1 1 0 1,15288
9 9 9 4 4 4 4 6 0,0 1 1 0 1,99852
9 9 9 4 4 4 4 6 0,0 1 1 0 1,42261
9 9 9 4 4 4 4 6 0,0 1 1 0 1,69477
9 9 9 9 4 4 4 4 0,0 1 1 0 1,35214
9 9 9 4 4 4 4 6 0,0 1 1 0 1,216978
9 9 9 9 9 9 4 2 0,0 1 1 0 1,242250
9 9 9 9 9 9 9 1 0,0 1 1 0 1,196809
9 9 9 4 4 4 4 6 0,0 1 1 0 1,94992
9 9 9 9 9 9 9 1 0,0 1 1 0 1,71421
9 9 9 4 4 4 4 6 0,0 1 1 0 1,181014
9 9 9 9 9 9 9 1 0,0 1 1 0 1,85029
9 9 9 9 9 9 9 1 0,0 1 1 0 1,88188
9 9 9 9 9 9 9 1 0,0 1 1 0 1,141891
9 9 9 9 9 9 4 2 0,0 1 1 0 1,222567
9 9 9 9 9 9 9 1 0,0 1 1 0 1,204342
9 9 9 4 4 4 4 6 0,0 1 1 0 1,20634
9 9 9 9 9 9 9 1 0,0 1 1 0 1,228399
9 9 9 9 4 4 4 4 0,0 1 1 0 1,179313
9 9 9 4 4 4 4 6 0,0 1 1 0 1,122451
9 9 9 4 4 4 4 6 0,0 1 1 0 1,115647
9 9 9 9 9 9 9 1 0,0 1 1 0 1,112002
9 9 9 9 9 9 9 1 0,0 1 1 0 1,93291
9 9 9 9 9 9 9 1 0,0 1 1 0 1,216006
9 9 9 9 9 9 9 1 0,0 1 1 0 1,224754
9 9 9 9 9 9 4 2 0,0 1 1 0 1,21363
9 9 9 9 9 9 9 1 0,0 1 1 0 1,127554
9 9 9 9 9 9 9 1 0,0 1 1 0 1,61458
9 9 9 9 9 9 9 1 0,0 1 1 0 1,203127
9 9 9 4 4 4 4 6 0,0 1 1 0 1,173481
9 9 9 9 9 9 9 1 0,0 1 1 0 1,18447
9 9 9 9 9 9 9 1 0,0 1 1 0 1,74337
9 9 9 9 9 9 9 1 0,0 1 1 0 1,118320
9 9 9 9 9 9 9 1 0,0 1 1 0 1,229857
9 9 9 9 9 9 9 1 0,0 1 1 0 1,79197
9 9 9 4 4 4 4 6 0,0 1 1 0 1,217464
9 9 9 9 4 4 4 4 0,0 1 1 0 1,128283
9 9 9 4 4 4 4 6 0,0 1 1 0 1,158415
9 9 9 9 9 9 9 1 0,0 1 1 0 1,66804
9 9 9 4 4 4 4 6 0,0 1 1 0 1,108600
9 9 9 9 9 9 9 1 0,0 1 1 0 1,117105
9 9 9 4 4 4 4 6 0,0 1 1 0 1,124152
9 9 9 9 9 9 9 1 0,0 1 1 0 1,13830
9 9 9 4 4 4 4 6 0,0 1 1 0 1,94992
9 9 9 9 9 9 9 1 0,0 1 1 0 1,77982
9 9 9 9 9 9 9 1 0,0 1 1 0 1,146508
9 9 9 9 9 9 9 1 0,0 1 1 0 1,98151
9 9 9 9 9 9 9 1 0,0 1 1 0 1,38130
9 9 9 9 9 9 9 1 0,0 1 1 0 1,107871
9 9 9 9 9 9 9 1 0,0 1 1 0 1,131199
9 9 9 9 9 9 9 1 0,0 1 1 0 1,83571
1 1 0,0 1 1 0 0,184661
1 1 0,0 1 1 0 0,2654
1 1 0,0 1 1 0 0,215036
1 1 0,0 1 1 0 0,159632
1 1 0,0 1 1 0 0,42992
1 1 0,0 1 1 0 0,47123
1 1 0,0 1 1 0 0,85517
9 9 9 1 1 0,0 1 1 0 0,4112
1 1 0,0 1 1 0 0,4841
1 1 0,0 1 1 0 0,191465
1 1 0,0 1 1 0 0,124640
1 1 0,0 1 1 0 0,221597
1 1 0,0 1 1 0 0,220625
1 1 0,0 1 1 0 0,10430
1 1 0,0 1 1 0 0,197783
1 1 0,0 1 1 0 0,159632
1 1 0,0 1 1 0 0,164006
1 1 0,0 1 1 0 0,111275
1 1 0,0 1 1 0 0,42992
1 1 0,0 1 1 0 0,67535
1 1 0,0 1 1 0 0,144323
1 1 0,0 1 1 0 0,165950
1 1 0,0 1 1 0 0,173726
1 1 0,0 1 1 0 0,209204
1 1 0,0 1 1 0 0,99854
1 1 0,0 1 1 0 0,172025
1 1 0,0 1 1 0 0,154286
1 1 0,0 1 1 0 0,218438
1 1 0,0 1 1 0 0,202643
1 1 0,0 1 1 0 0,113462
1 1 0,0 1 1 0 0,184661
1 1 0,0 1 1 0 0,190007
1 1 0,0 1 1 0 0,139949
1 1 0,0 1 1 0 0,238364
1 1 0,0 1 1 0 0,198998
1 1 0,0 1 1 0 0,154286
1 1 0,0 1 1 0 0,45422
1 1 0,0 1 1 0 0,217466
1 1 0,0 1 1 0 0,203858
1 1 0,0 1 1 0 0,205802
1 1 0,0 1 1 0 0,16991
1 1 0,0 1 1 0 0,242738
1 1 0,0 1 1 0 0,232289
1 1 0,0 1 1 0 0,234962
1 1 0,0 1 1 0 0,242738
1 1 0,0 1 1 0 0,161819
1 1 0,0 1 1 0 0,227672
1 1 0,0 1 1 0 0,111275
1 1 0,0 1 1 0 0,140678
1 1 0,0 1 1 0 0,34244
1 1 0,0 1 1 0 0,58058
1 1 0,0 1 1 0 0,242738
1 1 0,0 1 1 0 0,35216
1 1 0,0 1 1 0 0,33758
1 1 0,0 1 1 0 0,14318
1 1 0,0 1 1 0 0,238364
1 1 0,0 1 1 0 0,165950
1 1 0,0 1 1 0 0,134117
1 1 0,0 1 1 0 0,130715
1 1 0,0 1 1 0 0,227672
1 1 0,0 1 1 0 0,226943
1 1 0,0 1 1 0 0,42506
1 1 0,0 1 1 0 0,199727
1 1 0,0 1 1 0 0,16019
1 1 0,0 1 1 0 0,53441
1 1 0,0 1 1 0 0,202643
1 1 0,0 1 1 0 0,34973
1 1 0,0 1 1 0 0,16991
1 1 0,0 1 1 0 0,61703
1 1 0,0 1 1 0 0,208718
1 1 0,0 1 1 0 0,241280
1 1 0,0 1 1 0 0,78227
1 1 0,0 1 1 0 0,230345
1 1 0,0 1 1 0 0,158660
1 1 0,0 1 1 0 0,77498
1 1 0,0 1 1 0 0,44936
1 1 0,0 1 1 0 0,193652
1 1 0,0 1 1 0 0,209204
1 1 0,0 1 1 0 0,180044
1 1 0,0 1 1 0 0,154286
1 1 0,0 1 1 0 0,47123
1 1 0,0 1 1 0 0,184904
1 1 0,0 1 1 0 0,118565
1 1 0,0 1 1 0 0,78227
1 1 0,0 1 1 0 0,25010
1 1 0,0 1 1 0 0,233990
1 1 0,0 1 1 0 0,4841
1 1 0,0 1 1 0 0,64133
1 1 0,0 1 1 0 0,33029
1 1 0,0 1 1 0 0,172511
1 1 0,0 1 1 0 0,197783
1 1 0,0 1 1 0 0,161819
1 1 0,0 1 1 0 0,178829
1 1 0,0 1 1 0 0,226700
1 1 0,0 1 1 0 0,185390
1 1 0,0 1 1 0 0,119780
1 1 0,0 1 1 0 0,34244
1 1 0,0 1 1 0 0,159146
1 1 0,0 1 1 0 0,76769
1 1 0,0 1 1 0 0,221597
1 1 0,0 1 1 0 0,168866
1 1 0,0 1 1 0 0,209204
1 1 0,0 1 1 0 0,185633
1 1 0,0 1 1 0 0,193652
1 1 0,0 1 1 0 0,99854
1 1 0,0 1 1 0 0,214550
1 1 0,0 1 1 0 0,97910
1 1 0,0 1 1 0 0,139220
1 1 0,0 1 1 0 0,208718
1 1 0,0 1 1 0 0,177614
1 1 0,0 1 1 0 0,238607
1 1 0,0 1 1 0 0,140678
1 1 0,0 1 1 0 0,111275
1 1 0,0 1 1 0 0,25010
1 1 0,0 1 1 0 0,80171
1 1 0,0 1 1 0 0,16991
1 1 0,0 1 1 0 0,113948
1 1 0,0 1 1 0 0,134117
1 1 0,0 1 1 0 0,85517
1 1 0,0 1 1 0 0,233990
1 1 0,0 1 1 0 0,113948
1 1 0,0 1 1 0 0,161819
1 1 0,0 1 1 0 0,227672
1 1 0,0 1 1 0 0,175913
1 1 0,0 1 1 0 0,35216
1 1 0,0 1 1 0 0,108359
1 1 0,0 1 1 0 0,13589
1 1 0,0 1 1 0 0,108359
1 1 0,0 1 1 0 0,177614
1 1 0,0 1 1 0 0,139949
1 1 0,0 1 1 0 0,42992
1 1 0,0 1 1 0 0,139949
1 1 0,0 1 1 0 0,69479
1 1 0,0 1 1 0 0,13346
1 1 0,0 1 1 0 0,24524
1 1 0,0 1 1 0 0,241280
1 1 0,0 1 1 0 0,35216
1 1 0,0 1 1 0 0,232289
1 1 0,0 1 1 0 0,231560
1 1 0,0 1 1 0 0,144323
1 1 0,0 1 1 0 0,164006
1 1 0,0 1 1 0 0,64376
1 1 0,0 1 1 0 0,137276
1 1 0,0 1 1 0 0,103742
1 1 0,0 1 1 0 0,27683
1 1 0,0 1 1 0 0,193652
1 1 0,0 1 1 0 0,214550
1 1 0,0 1 1 0 0,227672
1 1 0,0 1 1 0 0,87947
1 1 0,0 1 1 0 0,13346
1 1 0,0 1 1 0 0,217466
1 1 0,0 1 1 0 0,2654
1 1 0,0 1 1 0 0,219896
1 1 0,0 1 1 0 0,37889
1 1 0,0 1 1 0 0,235448
1 1 0,0 1 1 0 0,87218
1 1 0,0 1 1 0 0,102041
1 1 0,0 1 1 0 0,186119
9 9 9 1 1 0,0 1 1 0 0,4112
1 1 0,0 1 1 0 0,234962
1 1 0,0 1 1 0 0,38132
1 1 0,0 1 1 0 0,58787
1 1 0,0 1 1 0 0,58058
1 1 0,0 1 1 0 0,27683
1 1 0,0 1 1 0 0,34244
1 1 0,0 1 1 0 0,118565
1 1 0,0 1 1 0 0,131930
1 1 0,0 1 1 0 0,147968
1 12 14 0,0 1 1 0 0,155015
1 1 0,0 1 1 0 0,177614
1 1 0,0 1 1 0 0,177614
1 1 0,0 1 1 0 0,180044
1 1 0,0 1 1 0 0,64133
1 1 0,0 1 1 0 0,154286
1 1 0,0 1 1 0 0,185390
1 1 0,0 1 1 0 0,33758
1 1 0,0 1 1 0 0,158660
1 1 0,0 1 1 0 0,158660
1 1 0,0 1 1 0 0,165950
1 1 0,0 1 1 0 0,217952
1 1 0,0 1 1 0 0,226700
1 1 0,0 1 1 0 0,238607
1 1 0,0 1 1 0 0,44936
1 1 0,0 1 1 0 0,99854
1 1 0,0 1 1 0 0,184661
1 1 0,0 1 1 0 0,181259
1 1 0,0 1 1 0 0,4355
1 1 0,0 1 1 0 0,76769
1 1 0,0 1 1 0 0,188549
1 1 0,0 1 1 0 0,176156
9 9 1 1 0,0 1 1 0 0,25253
1 1 0,0 1 1 0 0,4841
1 1 0,0 1 1 0 0,129743
1 1 0,0 1 1 0 0,32543
1 1 0,0 1 1 0 0,158660
1 1 0,0 1 1 0 0,53441
1 1 0,0 1 1 0 0,40076
1 1 0,0 1 1 0 0,217952
1 1 0,0 1 1 0 0,178829
1 1 0,0 1 1 0 0,234719
1 1 0,0 1 1 0 0,134117
1 1 0,0 1 1 0 0,64133
1 1 0,0 1 1 0 0,232289
1 1 0,0 1 1 0 0,140678
1 1 0,0 1 1 0 0,184661
1 1 0,0 1 1 0 0,42506
1 1 0,0 1 1 0 0,234962
1 1 0,0 1 1 0 0,208718
1 1 0,0 1 1 0 0,222569
1 1 0,0 1 1 0 0,134117
1 1 0,0 1 1 0 0,72638
1 1 0,0 1 1 0 0,208475
1 1 0,0 1 1 0 0,179315
1 1 0,0 1 1 0 0,178829
1 1 0,0 1 1 0 0,221597
1 1 0,0 1 1 0 0,124154
1 1 0,0 1 1 0 0,220625
1 1 0,0 1 1 0 0,233990
1 1 0,0 1 1 0 0,185633
1 1 0,0 1 1 0 0,113462
1 1 0,0 1 1 0 0,33758
1 1 0,0 1 1 0 0,128285
1 1 0,0 1 1 0 0,159146
1 1 0,0 1 1 0 0,241280
1 1 0,0 1 1 0 0,230345
1 12 14 0,0 1 1 0 0,155015
1 1 0,0 1 1 0 0,209204
1 1 0,0 1 1 0 0,217466
1 1 0,0 1 1 0 0,180044
1 1 0,0 1 1 0 0,238607
1 1 0,0 1 1 0 0,29627
1 1 0,0 1 1 0 0,77498
1 1 0,0 1 1 0 0,239336
1 1 0,0 1 1 0 0,221597
1 1 0,0 1 1 0 0,106658
1 1 0,0 1 1 0 0,203858
1 1 0,0 1 1 0 0,13346
1 12 14 0,0 1 1 0 0,22094
1 1 0,0 1 1 0 0,228158
1 1 0,0 1 1 0 0,203129
1 1 0,0 1 1 0 0,184904
1 1 0,0 1 1 0 0,235448
1 1 0,0 1 1 0 0,176156
1 1 0,0 1 1 0 0,158660
1 1 0,0 1 1 0 0,32543
1 1 0,0 1 1 0 0,65591
1 1 0,0 1 1 0 0,18449
1 1 0,0 1 1 0 0,32543
1 1 0,0 1 1 0 0,218438
1 1 0,0 1 1 0 0,237635
1 1 0,0 1 1 0 0,16991
1 1 0,0 1 1 0 0,139949
1 1 0,0 1 1 0 0,139949
1 1 0,0 1 1 0 0,35216
1 1 0,0 1 1 0 0,159146
1 1 0,0 1 1 0 0,56114
1 12 14 0,0 1 1 0 0,22094
1 1 0,0 1 1 0 0,71909
1 1 0,0 1 1 0 0,139220
1 1 0,0 1 1 0 0,230102
1 1 0,0 1 1 0 0,154286
1 1 0,0 1 1 0 0,29627
1 1 0,0 1 1 0 0,112733
1 1 0,0 1 1 0 0,238364
1 1 0,0 1 1 0 0,199727
1 1 0,0 1 1 0 0,129743
1 1 0,0 1 1 0 0,193652
1 1 0,0 1 1 0 0,215036
1 1 0,0 1 1 0 0,232046
1 1 0,0 1 1 0 0,230102
1 1 0,0 1 1 0 0,206045
1 1 0,0 1 1 0 0,231560
1 1 0,0 1 1 0 0,172511
1 1 0,0 1 1 0 0,16991
1 1 0,0 1 1 0 0,206045
1 1 0,0 1 1 0 0,159146
1 1 0,0 1 1 0 0,99854
1 1 0,0 1 1 0 0,21122
1 1 0,0 1 1 0 0,173726
1 1 0,0 1 1 0 0,25010
1 1 0,0 1 1 0 0,64133
1 1 0,0 1 1 0 0,84059
1 1 0,0 1 1 0 0,225242
1 1 0,0 1 1 0 0,58787
12 12 12 0,0 1 0 1 1,89901
12 12 12 0,0 1 0 1 1,187344
12 12 12 0,0 1 0 1 1,60984
12 12 12 0,0 1 0 1 1,15786
12 12 12 0,0 1 0 1 1,74349
12 12 12 0,0 1 0 1 1,106425
12 12 12 0,0 1 0 1 1,12870
12 12 12 0,0 1 0 1 1,40329
12 12 12 0,0 1 0 1 1,235458
12 12 12 0,0 1 0 1 1,109098
12 12 12 0,0 1 0 1 1,191718
12 12 12 0,0 1 0 1 1,20403
12 12 12 0,0 1 0 1 1,146520
12 12 12 0,0 1 0 1 1,6066
12 12 12 0,0 1 0 1 1,162558
12 12 12 0,0 1 0 1 1,88929
12 12 12 0,0 1 0 1 1,195849
12 12 12 0,0 1 0 1 1,187344
12 12 12 0,0 1 0 1 1,146277
12 12 12 0,0 1 0 1 1,112014
12 12 12 0,0 1 0 1 1,193662
12 12 12 0,0 1 0 1 1,62442
12 12 12 0,0 1 0 1 1,57825
12 12 12 0,0 1 0 1 1,235701
12 12 12 0,0 1 0 1 1,75078
12 12 12 0,0 1 0 1 1,77265
12 12 12 0,0 1 0 1 1,57582
12 12 12 0,0 1 0 1 1,242748
12 12 12 0,0 1 0 1 1,93303
12 12 12 0,0 1 0 1 1,158184
12 12 12 0,0 1 0 1 1,234972
12 12 12 0,0 1 0 1 1,16515
12 12 12 0,0 1 0 1 1,74592
12 12 12 0,0 1 0 1 1,141417
12 12 12 0,0 1 0 1 1,128538
12 12 12 12 1 1 1 0,0 1 0 1 1,152352
12 12 12 0,0 1 0 1 1,209943
12 12 12 0,0 1 0 1 1,128295
12 12 12 0,0 1 0 1 1,138744
12 12 12 0,0 1 0 1 1,56610
12 12 12 0,0 1 0 1 1,154296
12 12 12 0,0 1 0 1 1,95733
12 12 12 0,0 1 0 1 1,25506
12 12 12 0,0 1 0 1 1,58554
12 12 12 0,0 1 0 1 1,24534
12 12 12 0,0 1 0 1 1,230598
12 12 12 0,0 1 0 1 1,222336
12 12 12 0,0 1 0 1 1,103995
12 12 12 0,0 1 0 1 1,147735
12 12 12 0,0 1 0 1 1,62442
12 12 12 0,0 1 0 1 1,131211
12 12 12 0,0 1 0 1 1,233028
12 12 12 0,0 1 0 1 1,212616
12 12 12 0,0 1 0 1 1,220149
12 12 12 0,0 1 0 1 1,215046
12 12 12 0,0 1 0 1 1,127080
12 12 12 0,0 1 0 1 1,88443
12 12 12 0,0 1 0 1 1,99378
12 12 12 0,0 1 0 1 1,113229
12 12 12 0,0 1 0 1 1,39843
12 12 12 0,0 1 0 1 1,188073
12 12 12 0,0 1 0 1 1,202896
12 12 12 0,0 1 0 1 1,40815
12 12 12 0,0 1 0 1 1,123435
12 12 12 0,0 1 0 1 1,158184
12 12 12 0,0 1 0 1 1,199980
12 12 12 0,0 1 0 1 1,175923
12 12 12 0,0 1 0 1 1,101808
12 12 12 0,0 1 0 1 1,70461
12 12 12 0,0 1 0 1 1,56610
12 12 12 0,0 1 0 1 1,203868
12 12 12 0,0 1 0 1 1,20646
1 4 4 0,0 1 0 1 1,88686
12 12 12 0,0 1 0 1 1,91845
12 12 12 0,0 1 0 1 1,230841
12 12 12 0,0 1 0 1 1,23562
12 12 12 0,0 1 0 1 1,25020
12 12 12 0,0 1 0 1 1,41058
12 12 12 0,0 1 0 1 1,193662
12 12 12 0,0 1 0 1 1,120519
12 12 12 0,0 1 0 1 1,160614
12 12 12 0,0 1 0 1 1,46647
12 12 12 0,0 1 0 1 1,148221
12 12 12 0,0 1 0 1 1,105453
12 12 12 0,0 1 0 1 1,210672
12 12 12 0,0 1 0 1 1,151380
12 12 12 0,0 1 0 1 1,113229
12 12 12 0,0 1 0 1 1,86985
12 12 12 0,0 1 0 1 1,207756
12 12 12 0,0 1 0 1 1,136557
12 12 12 0,0 1 0 1 1,131940
12 12 12 0,0 1 0 1 1,211887
12 12 12 0,0 1 0 1 1,39114
12 12 12 0,0 1 0 1 1,173736
12 12 12 0,0 1 0 1 1,67059
12 12 12 0,0 1 0 1 1,122463
12 12 12 0,0 1 0 1 1,198522
12 12 12 0,0 1 0 1 1,95247
12 12 12 0,0 1 0 1 1,174465
12 12 12 0,0 1 0 1 1,226467
12 12 12 0,0 1 0 1 1,220878
12 12 12 0,0 1 0 1 1,182727
12 12 12 0,0 1 0 1 1,72891
12 12 12 0,0 1 0 1 1,214560
12 12 12 0,0 1 0 1 1,203139
12 12 12 0,0 1 0 1 1,149679
12 12 12 0,0 1 0 1 1,161586
12 12 12 0,0 1 0 1 1,93303
12 12 12 0,0 1 0 1 1,17244
12 12 12 0,0 1 0 1 1,74835
12 12 12 0,0 1 0 1 1,158670
12 12 12 0,0 1 0 1 1,232542
12 12 12 0,0 1 0 1 1,195363
12 12 12 0,0 1 0 1 1,30852
12 12 12 0,0 1 0 1 1,133398
12 12 12 0,0 1 0 1 1,145791
12 12 12 0,0 1 0 1 1,66087
12 12 12 0,0 1 0 1 1,221364
12 12 12 0,0 1 0 1 1,57582
12 12 12 0,0 1 0 1 1,127809
12 12 12 0,0 1 0 1 1,76050
12 12 12 12 0,0 1 0 1 1,83826
12 12 12 0,0 1 0 1 1,85527
12 12 12 0,0 1 0 1 1,29394
12 12 12 0,0 1 0 1 1,161829
12 12 12 0,0 1 0 1 1,113715
12 12 12 0,0 1 0 1 1,216018
12 12 12 0,0 1 0 1 1,8739
12 12 12 0,0 1 0 1 1,209700
12 12 12 0,0 1 0 1 1,189774
12 12 12 0,0 1 0 1 1,118089
12 12 12 0,0 1 0 1 1,229383
12 12 12 0,0 1 0 1 1,167661
12 12 12 0,0 1 0 1 1,219906
12 12 12 0,0 1 0 1 1,135828
12 12 12 0,0 1 0 1 1,150408
12 12 12 0,0 1 0 1 1,179082
12 12 12 0,0 1 0 1 1,88443
12 12 12 0,0 1 0 1 1,171306
12 12 12 0,0 1 0 1 1,85284
12 12 12 0,0 1 0 1 1,212130
12 12 12 0,0 1 0 1 1,239346
12 12 12 0,0 1 0 1 1,178839
12 12 12 0,0 1 0 1 1,61956
12 12 12 0,0 1 0 1 1,164745
12 12 12 0,0 1 0 1 1,234000
12 12 12 0,0 1 0 1 1,199737
12 12 12 0,0 1 0 1 1,143604
12 12 12 0,0 1 0 1 1,8010
12 12 12 0,0 1 0 1 1,112257
12 12 12 0,0 1 0 1 1,242019
12 12 12 0,0 1 0 1 1,193662
12 12 12 0,0 1 0 1 1,115173
12 12 12 0,0 1 0 1 1,95976
12 12 12 0,0 1 0 1 1,22104
12 12 12 0,0 1 0 1 1,121977
12 12 12 0,0 1 0 1 1,93546
12 12 12 0,0 1 0 1 1,39843
12 12 12 0,0 1 0 1 1,93789
12 12 12 0,0 1 0 1 1,107397
12 12 12 0,0 1 0 1 1,190989
12 12 12 0,0 1 0 1 1,127566
12 12 12 0,0 1 0 1 1,50292
12 12 12 0,0 1 0 1 1,103023
12 12 12 0,0 1 0 1 1,53937
12 12 12 0,0 1 0 1 1,114930
12 12 12 0,0 1 0 1 1,214560
12 12 12 0,0 1 0 1 1,161586
12 12 12 0,0 1 0 1 1,230598
12 12 12 0,0 1 0 1 1,208242
12 12 12 0,0 1 0 1 1,153810
12 12 12 0,0 1 0 1 1,218934
12 12 12 0,0 1 0 1 1,119061
12 12 12 0,0 1 0 1 1,51993
12 12 12 0,0 1 0 1 1,66573
12 12 12 0,0 1 0 1 1,113472
12 12 12 0,0 1 0 1 1,93303
12 12 12 0,0 1 0 1 1,74106
12 12 12 0,0 1 0 1 1,42759
12 12 12 0,0 1 0 1 1,239589
12 12 12 0,0 1 0 1 1,238860
12 12 12 0,0 1 0 1 1,194148
12 12 12 0,0 1 0 1 1,4365
12 12 12 0,0 1 0 1 1,179082
12 12 12 0,0 1 0 1 1,199980
12 12 12 0,0 1 0 1 1,44217
12 12 12 0,0 1 0 1 1,211644
12 12 12 0,0 1 0 1 1,231570
12 12 12 0,0 1 0 1 1,130725
12 12 12 0,0 1 0 1 1,46161
12 12 12 0,0 1 0 1 1,29151
12 12 12 0,0 1 0 1 1,219906
12 12 12 0,0 1 0 1 1,206541
12 12 12 0,0 1 0 1 1,153810
12 12 12 0,0 1 0 1 1,10440
12 12 12 0,0 1 0 1 1,125136
12 12 12 0,0 1 0 1 1,184914
12 12 12 0,0 1 0 1 1,199494
12 12 12 0,0 1 0 1 1,43002
12 12 12 0,0 1 0 1 1,65601
12 12 12 0,0 1 0 1 1,126108
12 12 12 0,0 1 0 1 1,178839
12 12 12 0,0 1 0 1 1,99621
12 12 12 0,0 1 0 1 1,106182
12 12 12 0,0 1 0 1 1,41544
12 12 12 0,0 1 0 1 1,6552
12 12 12 0,0 1 0 1 1,230598
12 12 12 0,0 1 0 1 1,179811
12 12 12 0,0 1 0 1 1,73134
12 12 12 0,0 1 0 1 1,8982
12 12 12 0,0 1 0 1 1,126351
12 12 12 0,0 1 0 1 1,134613
12 12 12 0,0 1 0 1 1,5580
